index,english,garo,category,notes,verification_tag,flags
2120,Mind your own business,Nangni kamko dakbo,,,none,DUPLICATE_KEY
2121,I'm hungry (casual),Anga okkrinenga,,,none,DUPLICATE_KEY
2122,Just joking,Anga kalake roega,,,none,DUPLICATE_KEY
2123,Chill out / Relax,Nom·a bo,,,none,DUPLICATE_KEY
2124,Let's go already!,Re·naha ba!,,,none,DUPLICATE_KEY
2125,Kind / Gentle,Nama·gipa,,,none,DUPLICATE_KEY
2126,Brave,Ka·rakani·gipa,,,none,DUPLICATE_KEY
2127,Clever,Seng·a·gipa,,,none,DUPLICATE_KEY
2128,Foolish,Bangbang·gisik,,,none,DUPLICATE_KEY
2129,Honest,Bebe·agani·gipa,,,none,DUPLICATE_KEY
2130,Dishonest,Tol·a·agani·gipa,,,none,DUPLICATE_KEY
2131,Hardworking,Dak·rakgipa,,,none,DUPLICATE_KEY
2132,Lazy,Bilgri·gipa,,,none,DUPLICATE_KEY
2133,Generous,On·a·nakgipa,,,none,DUPLICATE_KEY
2134,Greedy,Gisika·dakgipa,,,none,DUPLICATE_KEY
2135,Proud / Arrogant,Gaora·gipa,,,none,DUPLICATE_KEY
2136,Humble,Chon·a·gisik,,,none,DUPLICATE_KEY
2137,Shy,Kracha·gipa,,,none,DUPLICATE_KEY
2138,Confident,Ka·raka·gisik,,,none,DUPLICATE_KEY
2139,Talkative,Bang·a agani·gipa,,,none,DUPLICATE_KEY
2140,Quiet,Agana·ja·gipa,,,none,DUPLICATE_KEY
2141,Funny,Ka·ding·o on·a·gipa,,,none,DUPLICATE_KEY
2142,Stubborn,An·tang·ra·gipa,,,none,DUPLICATE_KEY
2143,Obedient,Knachika·gipa,,,none,DUPLICATE_KEY
2144,Dog bark,Sing·a,,,none,DUPLICATE_KEY
2145,Cat meow,Miau·miau,,,none,DUPLICATE_KEY
2146,Cow moo,Ma·ma,,,none,DUPLICATE_KEY
2147,Rooster crow,Ko·ko·rika,,,none,DUPLICATE_KEY
2148,Frog croak,Beng·beng,,,none,DUPLICATE_KEY
2149,Bird chirp,Chi·chi,,,none,DUPLICATE_KEY
2150,Snake hiss,Chiss·chiss,,,none,DUPLICATE_KEY
2151,Bee buzz,Guum·guum,,,none,DUPLICATE_KEY
2152,Tiger roar,Randinga,,,none,DUPLICATE_KEY
2153,Nod (yes),Skola·o,,,none,DUPLICATE_KEY
2154,Shake head (no),Sko·moa,,,none,DUPLICATE_KEY
2155,Wave hand,Jak·bildoa,,,none,DUPLICATE_KEY
2156,Point finger,Jak·chip·a,,,none,DUPLICATE_KEY
2157,Clap,Jak·taka,,,none,DUPLICATE_KEY
2158,Bow,Sko·ka·mama,,,none,DUPLICATE_KEY
2159,Hug,Jak·kadepa,,,none,DUPLICATE_KEY
2160,Wink,Mik·chip·a,,,none,DUPLICATE_KEY
2161,Smile,Ka·ding·mikseng·a,,,none,DUPLICATE_KEY
2162,Sneeze,Hatchia,,,none,DUPLICATE_KEY
2163,Yawn,Gu·ua,,,none,DUPLICATE_KEY
2164,Cough,Gusua,,,none,DUPLICATE_KEY
2165,Whistle,Hu·a,,,none,DUPLICATE_KEY
2166,Open your book,Ki·tapko oa·bo,,,none,DUPLICATE_KEY
2167,Close your book,Ki·tapko chip·a·bo,,,none,DUPLICATE_KEY
2168,Listen carefully,Chakchik knachik·bo,,,none,DUPLICATE_KEY
2169,Raise your hand,Jakko bil·bo,,,none,DUPLICATE_KEY
2170,Answer the question,Sing·ani·ko aganchaka·bo,,,none,DUPLICATE_KEY
2171,I have a question,Angna sing·ani dong·a,,,none,DUPLICATE_KEY
2172,I don't understand,Anga uija,,,none,DUPLICATE_KEY
2173,Class is over,Klas chu·a,,,none,DUPLICATE_KEY
2174,Homework,Nok·o dak·porani,,,none,DUPLICATE_KEY
2175,Study hard,Chakchik pora·bo,,,none,DUPLICATE_KEY
2176,Congratulations!,Ka·soa!,,,none,DUPLICATE_KEY
2177,Happy Birthday!,Bilsi·gital kusi!,,,none,DUPLICATE_KEY
2178,Get well soon,Mangmang an·sengpibo,,,none,DUPLICATE_KEY
2179,I will pray for you,Nang·na anga bi·engena,,,none,DUPLICATE_KEY
2180,God bless you,Isol nang·na pattia·bo,,,none,DUPLICATE_KEY
2181,Rest in peace,Tom·toma·o tusibo,,,none,DUPLICATE_KEY
2182,You did well,Na·a nama dak·a,,,none,DUPLICATE_KEY
2183,Don't give up,Kimia·bo ong·ja,,,none,DUPLICATE_KEY
2184,I believe in you,Anga nang·na bebe ra·a,,,none,DUPLICATE_KEY
2185,I miss my family,Angni nokdang·na simbraa,,,none,DUPLICATE_KEY
2186,Come (command),Reba,,,none,DUPLICATE_KEY
2187,Came (past),Reba·aha,,,none,DUPLICATE_KEY
2188,Will come (future),Reangen,,,none,DUPLICATE_KEY
2189,He came by bus yesterday,Bia bus o raba·a mijalo,,,none,DUPLICATE_KEY
2190,Why did you come?,Na·a maina reba·a?,,,none,DUPLICATE_KEY
2191,How did you come?,Na·a maidake reba·a?,,,none,DUPLICATE_KEY
2192,Will you come with me?,Na·ara ang·ming rebagenma?,,,none,DUPLICATE_KEY
2193,I shall come with you.,Ang·a nangming reangen.,,,none,DUPLICATE_KEY
2194,He will come.,Bia rebagen.,,,none,DUPLICATE_KEY
2195,Go (command),Reangbo,,,none,DUPLICATE_KEY
2196,He had gone.,Bia reang·aha.,,,none,DUPLICATE_KEY
2197,He will go.,Bia reangen.,,,none,DUPLICATE_KEY
2198,They went to the mosque.,Bisong olakiramchi re·anga.,,,none,DUPLICATE_KEY
2199,Eat (command),Chabo,,,none,DUPLICATE_KEY
2200,He is eating an apple.,Bia apple cha·enga.,,,none,DUPLICATE_KEY
2201,He ate an apple.,Bia apple cha·aha.,,,none,DUPLICATE_KEY
2202,He has eaten.,Bia chamanjok.,,,none,DUPLICATE_KEY
2203,He had eaten.,Bia chaman·aha.,,,none,DUPLICATE_KEY
2204,He will eat.,Bia chagen.,,,none,DUPLICATE_KEY
2205,Did you have lunch?,Na·a mi chajokma?,,,none,DUPLICATE_KEY
2206,Open (command),Khulibo,,,none,DUPLICATE_KEY
2207,Opened (past),Khulia·a,,,none,DUPLICATE_KEY
2208,Will open (future),Khuligen,,,none,DUPLICATE_KEY
2209,Sit (command),Asongbo,,,none,DUPLICATE_KEY
2210,Walk (command),Roranbo / Rebo,,,none,DUPLICATE_KEY
2211,Drink (command),Ringbo,,,none,DUPLICATE_KEY
2212,Win,Am·a,,,none,DUPLICATE_KEY
2213,Run (command),Katbo,,,none,DUPLICATE_KEY
2214,Why did you sleep?,Na·a maina tusia?,,,none,DUPLICATE_KEY
2215,How did you sleep?,Na·a maidake tusia?,,,none,DUPLICATE_KEY
2216,He slept the whole night.,Bia walgimik tua.,,,none,DUPLICATE_KEY
2217,In which room did you sleep?,Na·a badia room o tusia?,,,none,DUPLICATE_KEY
2218,He wrote well in the exam.,Bia porikka namen se·ataha.,,,none,DUPLICATE_KEY
2219,How did you write?,Na·a maidake se·a?,,,none,DUPLICATE_KEY
2220,Can you write the exam?,Na·a porikka sena mangenma?,,,none,DUPLICATE_KEY
2221,What is written in the letter?,Chitthio mai sea dongachim?,,,none,DUPLICATE_KEY
2222,How did you drive?,Na·a maidake sal·a?,,,none,DUPLICATE_KEY
2223,Why do you drive the car?,Na·a maina gariko sal·a?,,,none,DUPLICATE_KEY
2224,Why did she pay the money?,Bia maina tangka ko gama?,,,none,DUPLICATE_KEY
2225,Why did he bring the bag?,Bia maina bag ko raba·a?,,,none,DUPLICATE_KEY
2226,I saw the film last week.,Ang·a ia film ko nia mija antio.,,,none,DUPLICATE_KEY
2227,How was the journey yesterday?,Mijal songre·ara nam·a ma?,,,none,DUPLICATE_KEY
2228,What is your name?,Nang bimung maia?,,,none,DUPLICATE_KEY
2229,What?,Maia?,,,none,DUPLICATE_KEY
2230,What did you do?,Na·a maiko daka?,,,none,DUPLICATE_KEY
2231,What should I do?,Ang·a maiko dakgen?,,,none,DUPLICATE_KEY
2232,What can I do?,Ang·a maiko dakgen?,,,none,DUPLICATE_KEY
2233,What are the questions?,Mai·a sing·ani chim?,,,none,DUPLICATE_KEY
2234,What were the questions?,Mai·a sing·aniara?,,,none,DUPLICATE_KEY
2235,What is written in the letter?,Chitthio mai sea dongachim?,,,none,DUPLICATE_KEY
2236,What you had been told?,Naa maiko aganata?,,,none,DUPLICATE_KEY
2237,What will be the answer?,Aganchakani·ara mai ong·en?,,,none,DUPLICATE_KEY
2238,Why did you come?,Na·a maina reba·a?,,,none,DUPLICATE_KEY
2239,Why did you sleep?,Na·a maina tusia?,,,none,DUPLICATE_KEY
2240,Why did you tell him to go?,Na·a maina biko re·angna aganata?,,,none,DUPLICATE_KEY
2241,Why did he bring the bag?,Bia maina bag ko raba·a?,,,none,DUPLICATE_KEY
2242,Why did she pay the money?,Bia maina tangka ko gama?,,,none,DUPLICATE_KEY
2243,Why did they sit there?,Bisong maina uano a·songenga?,,,none,DUPLICATE_KEY
2244,Why do you drive the car?,Na·a maina gariko sal·a?,,,none,DUPLICATE_KEY
2245,Why are they late for the meeting?,Bisong maina meeting ona ru·ute reba·a?,,,none,DUPLICATE_KEY
2246,How did you come?,Na·a maidake reba·a?,,,none,DUPLICATE_KEY
2247,How did you sleep?,Na·a maidake tusia?,,,none,DUPLICATE_KEY
2248,How did you drive?,Na·a maidake sal·a?,,,none,DUPLICATE_KEY
2249,How did you write?,Na·a maidake se·a?,,,none,DUPLICATE_KEY
2250,How many apples are there in my hand?,Ang jako baitarong apple dong·a?,,,none,DUPLICATE_KEY
2251,How many did you take?,Na·a baitarong ra·a?,,,none,DUPLICATE_KEY
2252,How much did he pay you?,Nangna baita tangka gama?,,,none,DUPLICATE_KEY
2253,How much distance to go?,Baita chelkuenga?,,,none,DUPLICATE_KEY
2254,How was the journey yesterday?,Mijal songre·ara nam·a ma?,,,none,DUPLICATE_KEY
2255,How are you?,Na·a namengama?,,,none,DUPLICATE_KEY
2256,Which way did you come?,Na·a bagita reba·a?,,,none,DUPLICATE_KEY
2257,Which is your favourite colour?,Nang namnikgipa rong·ara mai·a?,,,none,DUPLICATE_KEY
2258,In which room did you sleep?,Na·a badia room o tusia?,,,none,DUPLICATE_KEY
2259,Which story did you tell?,Badiya golpo ko agana?,,,none,DUPLICATE_KEY
2260,Which is the sweetest fruit?,Badia bite chibata?,,,none,DUPLICATE_KEY
2261,Which Indian state has the largest population?,India ni badiya adoko mande bangbata?,,,none,DUPLICATE_KEY
2262,Where did you come from?,Na·a banoni reba·a?,,,none,DUPLICATE_KEY
2263,Where did you sleep?,Na·a bano tusia?,,,none,DUPLICATE_KEY
2264,Where should I go?,Ang·ara batchi reangbo?,,,none,DUPLICATE_KEY
2265,Whom should I contact?,Ang·ar sako contact khagen?,,,none,DUPLICATE_KEY
2266,Can you give me your pen?,Na·a nang pen ko on·a mangenma?,,,none,DUPLICATE_KEY
2267,"Yes, of course.",Hoe mangenva.,,,none,DUPLICATE_KEY
2268,Can you lift the box?,Na·a box ko dena mangenma?,,,none,DUPLICATE_KEY
2269,Can you write the exam?,Na·a porikka sena mangenma?,,,none,DUPLICATE_KEY
2270,Will you come with me?,Na·ara ang·ming rebagenma?,,,none,DUPLICATE_KEY
2271,I shall come with you.,Ang·a nangming reangen.,,,none,DUPLICATE_KEY
2272,May I sit down?,Anga asongna mangengma?,,,none,DUPLICATE_KEY
2273,Can you give me water?,Angna chi on·a mangengma?,,,none,DUPLICATE_KEY
2274,Do you love me?,Na·a angna kasa·a ma?,,,none,DUPLICATE_KEY
2275,"Yes, I love you.","Hoe, ang·a nangna kasa·a.",,,none,DUPLICATE_KEY
2276,I am fine.,Ang·a namengava.,,,none,DUPLICATE_KEY
2277,"Yes, of course.",Hoe mangenva.,,,none,DUPLICATE_KEY
2278,That (far/there),Haiwa,,,none,DUPLICATE_KEY
2279,Which,Badia / Badiya,,,none,DUPLICATE_KEY
2280,Which way,Bagita,,,none,DUPLICATE_KEY
2281,How many / How much,Baitarong / Baita,,,none,DUPLICATE_KEY
2282,Whom,Sako,,,none,DUPLICATE_KEY
2283,Whole night,Walgimik,,,none,DUPLICATE_KEY
2284,Last week,Mija antio,,,none,DUPLICATE_KEY
2285,With (me / you),Ming,,,none,DUPLICATE_KEY
2286,Late,Ru·ute,,,none,DUPLICATE_KEY
2287,Favourite,Namnikgipa,,,none,DUPLICATE_KEY
2288,Sweetest,Chibata,,,none,DUPLICATE_KEY
2289,Largest / Most,Bangbata,,,none,DUPLICATE_KEY
2290,Well (adverb),Namen,,,none,DUPLICATE_KEY
2291,Win,Am·a,,,none,DUPLICATE_KEY
2292,Lift / Carry (ability),Dena,,,none,DUPLICATE_KEY
2293,Pay,Gama,,,none,DUPLICATE_KEY
2294,Mosque,Olakiram,,,none,DUPLICATE_KEY
2295,Letter (written),Chitthio,,,none,DUPLICATE_KEY
2296,Population,Adoko mande,,,none,DUPLICATE_KEY
2297,Newspaper,Songbat,,,none,DUPLICATE_KEY
2298,Best (superlative),Bilongen nambata,,,none,DUPLICATE_KEY
2299,Room,Room,,,none,DUPLICATE_KEY
2300,Apple,Apple,,,none,DUPLICATE_KEY
2301,Story,Golpo,,,none,DUPLICATE_KEY
2302,Journey,Songre,,,none,DUPLICATE_KEY
2303,Colour,Rong,,,none,DUPLICATE_KEY
2304,Contact (verb),Contact khagen,,,none,DUPLICATE_KEY
2305,Tense / Form,Suffix / Pattern,,,none,DUPLICATE_KEY
2306,Past simple,verb + a,,,none,DUPLICATE_KEY
2307,Past simple (alt),verb + aha,,,none,DUPLICATE_KEY
2308,Past perfect,verb + man + aha,,,none,DUPLICATE_KEY
2309,Present perfect,verb + manjok,,,none,DUPLICATE_KEY
2310,Present continuous,verb + enga,,,none,DUPLICATE_KEY
2311,Future,verb + en / gen,,,none,DUPLICATE_KEY
2312,Imperative / Command,verb + bo,,,none,DUPLICATE_KEY
2313,Let's [verb],Hai + verb + ha,,,none,DUPLICATE_KEY
2314,Ability / Permission ?,verb + mangenma?,,,none,DUPLICATE_KEY
2315,Ability / Permission ✓,mangenva,,,none,DUPLICATE_KEY
2316,Past question,verb + ama?,,,none,DUPLICATE_KEY
2317,Present question,verb + engma?,,,none,DUPLICATE_KEY
2318,Permission request,verb + na + mangengma?,,,none,DUPLICATE_KEY
2319,Negation,verb + ong·ja / ·ja,,,none,DUPLICATE_KEY
2320,Adverb 'well',namen,,,none,DUPLICATE_KEY
2321,Quickly (adverb),tarake,,,none,DUPLICATE_KEY
2322,Why,maina,,,none,DUPLICATE_KEY
2323,How,maidake,,,none,DUPLICATE_KEY
2324,How many,baitarong,,,none,DUPLICATE_KEY
2325,How much,baita,,,none,DUPLICATE_KEY
2326,Which,badia / badiya,,,none,DUPLICATE_KEY
2327,Which way,bagita,,,none,DUPLICATE_KEY
2328,Whole / Entire,gimik,,,none,DUPLICATE_KEY
2329,Classifier,Used For,,,none,DUPLICATE_KEY
2330,mang,"Animals, birds, fish, insects",,,none,DUPLICATE_KEY
2331,sak,People and persons,,,none,DUPLICATE_KEY
2332,gong,Money and currency,,,none,DUPLICATE_KEY
2333,king,"Books, paper, leaves, flat / thin objects",,,none,DUPLICATE_KEY
2334,ge,"Objects, tools, things (general fallback)",,,none,DUPLICATE_KEY
2335,1,sa,,,none,DUPLICATE_KEY
2336,2,gni,,,none,DUPLICATE_KEY
2337,3,gittam,,,none,DUPLICATE_KEY
2338,4,bri,,,none,DUPLICATE_KEY
2339,5,bonga,,,none,DUPLICATE_KEY
2340,one dog,achak mang·sa,,,none,DUPLICATE_KEY
2341,two dogs,achak mang·gni,,,none,DUPLICATE_KEY
2342,three books,ki·tap king·gittam,,,none,DUPLICATE_KEY
2343,one person,mande sak·sa,,,none,DUPLICATE_KEY
2344,four fruits,mewa ge·bri,,,none,DUPLICATE_KEY
2345,five coins,tangka gong·bonga,,,none,DUPLICATE_KEY
2346,ten birds,do·a mang·chiking,,,none,DUPLICATE_KEY
2347,Let's eat,Hai cha·ha,,,none,DUPLICATE_KEY
2348,Let's go,Hai re·naha,,,none,DUPLICATE_KEY
2349,Let's sleep,Hai tusina,,,none,DUPLICATE_KEY
2350,Let's drink,Hai ringaha,,,none,DUPLICATE_KEY
2351,Let's sit,Hai asongha,,,none,DUPLICATE_KEY
2352,Let's play,Hai kalaha,,,none,DUPLICATE_KEY
2353,Let's work,Hai dakha,,,none,DUPLICATE_KEY
2354,Give me water,Angna chi on·bo,,,none,DUPLICATE_KEY
2355,Give him food,Una mi on·bo,,,none,DUPLICATE_KEY
2356,Can you give me water?,Angna chi on·a mangengma?,,,none,DUPLICATE_KEY
2357,I gave you water,Anga nang·na chi on·a,,,none,DUPLICATE_KEY
2358,Please give me some,Angna mitam on·bo ka·sapae,,,none,DUPLICATE_KEY
2359,I went,Anga re·ang·a,,,none,DUPLICATE_KEY
2360,I ate,Anga cha·a,,,none,DUPLICATE_KEY
2361,I drank,Anga ringa·a,,,none,DUPLICATE_KEY
2362,I came,Anga re·ba·a,,,none,DUPLICATE_KEY
2363,She slept,Ua tusi·a,,,none,DUPLICATE_KEY
2364,They worked,Uamang dak·a,,,none,DUPLICATE_KEY
2365,I am eating,Anga cha·oenga,,,none,DUPLICATE_KEY
2366,She is going,Ua re·angenga,,,none,DUPLICATE_KEY
2367,He is sleeping,Ua tusienga,,,none,DUPLICATE_KEY
2368,I am coming,Anga re·baenga,,,none,DUPLICATE_KEY
2369,They are working,Uamang dak·oenga,,,none,DUPLICATE_KEY
2370,Did you eat?,Na·a cha·ama?,,,none,DUPLICATE_KEY
2371,Did you go to market?,Na·a bajalchi re·angama?,,,none,DUPLICATE_KEY
2372,Are you eating?,Na·a cha·engma?,,,none,DUPLICATE_KEY
2373,Can you give me water?,Angna chi on·a mangengma?,,,none,DUPLICATE_KEY
2374,May I sit?,Anga asongna mangengma?,,,none,DUPLICATE_KEY
2375,Is he coming?,Ua re·baenga·ma?,,,none,DUPLICATE_KEY
2376,Come here!,Ianona re·babo!,,,none,DUPLICATE_KEY
2377,Sit down,Asongbo,,,none,DUPLICATE_KEY
2378,Go away,Re·angbo,,,none,DUPLICATE_KEY
2379,Wait,Damo/Sengbo,,,none,DUPLICATE_KEY
2380,Quick! / Hurry!,Tarkbo!,,,none,DUPLICATE_KEY
2381,Come quick!,Tarake re·babo!,,,none,DUPLICATE_KEY
2382,Please sit down,Asongbo ka·sapae,,,none,DUPLICATE_KEY
2383,Please give me water,Angna chi on·bo ka·sapae,,,none,DUPLICATE_KEY
2384,At the market / To the market,Bajalchi,,,none,DUPLICATE_KEY
2385,At school,Skulchi,,,none,DUPLICATE_KEY
2386,At home,Nokchi,,,none,DUPLICATE_KEY
2387,At the river,Chibimachi,,,none,DUPLICATE_KEY
2388,In the forest,Buringchi,,,none,DUPLICATE_KEY
2389,I don't know,Anga uija,,,none,DUPLICATE_KEY
2390,I don't want,Anga nang·ja,,,none,DUPLICATE_KEY
2391,I don't have,Anga dong·ja / Dongja,,,none,DUPLICATE_KEY
2392,Don't eat,Cha·bo ong·ja,,,none,DUPLICATE_KEY
2393,Don't go,Re·angbo ong·ja,,,none,DUPLICATE_KEY
2394,I don't care,Anga Dal·e Ra·ja,,,none,DUPLICATE_KEY
2395,No more,Dongja,,,none,DUPLICATE_KEY
2396,It is there / It exists,Donga,,,none,DUPLICATE_KEY
2397,example,"cha·a (ate), re·ang·a (went)",,,none,DUPLICATE_KEY
2398,example,"reba·aha (came), cha·aha (ate)",,,none,DUPLICATE_KEY
2399,example,"cha·enga (eating), re·angenga (going)",,,none,DUPLICATE_KEY
2400,example,"cha·gen (will eat), reba·gen (will come)",,,none,DUPLICATE_KEY
2401,example,cha·manjok (has eaten),,,none,DUPLICATE_KEY
2402,example,cha·man·aha (had eaten),,,none,DUPLICATE_KEY
2403,example,"cha·bo (eat!), on·bo (give!)",,,none,DUPLICATE_KEY
2404,example,cha·ama? (did you eat?),,,none,DUPLICATE_KEY
2405,example,cha·engma? (are you eating?),,,none,DUPLICATE_KEY
2406,example,cha·genma? (will you eat?),,,none,DUPLICATE_KEY
2407,example,cha·na mangenma? (can you eat?),,,none,DUPLICATE_KEY
2408,example,Hoe mangenva (yes I can),,,none,DUPLICATE_KEY
2409,example,asong·na mangengma? (may I sit?),,,none,DUPLICATE_KEY
2410,example,cha·ong·ja (not eating),,,none,DUPLICATE_KEY
2411,example,ui·ja (don't know),,,none,DUPLICATE_KEY
2412,example,dak·gipa (worker),,,none,DUPLICATE_KEY
2413,example,a·gan·ani (speech),,,none,DUPLICATE_KEY
2414,example,nok·ni (of the house),,,none,DUPLICATE_KEY
2415,example,bajal·chi (at/to market),,,none,DUPLICATE_KEY
2416,example,ang·na (to me),,,none,DUPLICATE_KEY
2417,example,ang·ming (with me),,,none,DUPLICATE_KEY
2418,example,bi·ko (him/it·object),,,none,DUPLICATE_KEY
2419,example,nam·bata (best),,,none,DUPLICATE_KEY
2420,example,nam·bea (better),,,none,DUPLICATE_KEY
2421,example,pil·tai (again),,,none,DUPLICATE_KEY
2422,description,"animals, birds, fish, insects",,,none,DUPLICATE_KEY
2423,description,people and persons,,,none,DUPLICATE_KEY
2424,description,money and currency,,,none,DUPLICATE_KEY
2425,description,"books, paper, leaves, flat thin objects",,,none,DUPLICATE_KEY
2426,description,"objects, tools, things (general fallback)",,,none,DUPLICATE_KEY
2427,1,sa,,,none,DUPLICATE_KEY
2428,2,gni,,,none,DUPLICATE_KEY
2429,3,gittam,,,none,DUPLICATE_KEY
2430,4,bri,,,none,DUPLICATE_KEY
2431,5,bonga,,,none,DUPLICATE_KEY
2432,6,dok,,,none,DUPLICATE_KEY
2433,7,sni,,,none,DUPLICATE_KEY
2434,8,chet,,,none,DUPLICATE_KEY
2435,9,sku,,,none,DUPLICATE_KEY
2436,10,chiking,,,none,DUPLICATE_KEY
2437,garo,Anga,,,none,DUPLICATE_KEY
2438,hindi,मैं,,,none,DUPLICATE_KEY
2439,garo,Angko,,,none,DUPLICATE_KEY
2440,hindi,मुझे,,,none,DUPLICATE_KEY
2441,garo,Na·a,,,none,DUPLICATE_KEY
2442,hindi,तुम / आप,,,none,DUPLICATE_KEY
2443,garo,Nang·na / Nang·ko,,,none,DUPLICATE_KEY
2444,hindi,तुम्हें / आपको,,,none,DUPLICATE_KEY
2445,garo,Ua,,,none,DUPLICATE_KEY
2446,hindi,वह (पु.),,,none,DUPLICATE_KEY
2447,garo,Ua,,,none,DUPLICATE_KEY
2448,hindi,वह (स्त्री.),,,none,DUPLICATE_KEY
2449,garo,Una,,,none,DUPLICATE_KEY
2450,hindi,उसे (पु.),,,none,DUPLICATE_KEY
2451,garo,Una,,,none,DUPLICATE_KEY
2452,hindi,उसे (स्त्री.),,,none,DUPLICATE_KEY
2453,garo,Chinga,,,none,DUPLICATE_KEY
2454,hindi,हम (श्रोता को छोड़कर),,,none,DUPLICATE_KEY
2455,garo,Chinga,,,none,DUPLICATE_KEY
2456,hindi,हम (श्रोता सहित),,,none,DUPLICATE_KEY
2457,garo,Chingna,,,none,DUPLICATE_KEY
2458,hindi,हमें,,,none,DUPLICATE_KEY
2459,garo,Uamang,,,none,DUPLICATE_KEY
2460,hindi,वे,,,none,DUPLICATE_KEY
2461,garo,Uamangna,,,none,DUPLICATE_KEY
2462,hindi,उन्हें,,,none,DUPLICATE_KEY
2463,garo,Ia,,,none,DUPLICATE_KEY
2464,hindi,यह,,,none,DUPLICATE_KEY
2465,garo,Ua,,,none,DUPLICATE_KEY
2466,hindi,वह,,,none,DUPLICATE_KEY
2467,garo,Iamang,,,none,DUPLICATE_KEY
2468,hindi,ये,,,none,DUPLICATE_KEY
2469,garo,Uamang,,,none,DUPLICATE_KEY
2470,hindi,वे,,,none,DUPLICATE_KEY
2471,garo,Iano,,,none,DUPLICATE_KEY
2472,hindi,यहाँ,,,none,DUPLICATE_KEY
2473,garo,Uano,,,none,DUPLICATE_KEY
2474,hindi,वहाँ,,,none,DUPLICATE_KEY
2475,garo,Angni,,,none,DUPLICATE_KEY
2476,hindi,मेरा / मेरी,,,none,DUPLICATE_KEY
2477,garo,Nang·ni,,,none,DUPLICATE_KEY
2478,hindi,तुम्हारा / आपका,,,none,DUPLICATE_KEY
2479,garo,Uni,,,none,DUPLICATE_KEY
2480,hindi,उसका / उसकी,,,none,DUPLICATE_KEY
2481,garo,Chingni / chingni,,,none,DUPLICATE_KEY
2482,hindi,हमारा / हमारी,,,none,DUPLICATE_KEY
2483,garo,Uamangni,,,none,DUPLICATE_KEY
2484,hindi,उनका / उनकी,,,none,DUPLICATE_KEY
2485,garo,Sani?,,,none,DUPLICATE_KEY
2486,hindi,किसका?,,,none,DUPLICATE_KEY
2487,garo,Saniba,,,none,DUPLICATE_KEY
2488,hindi,किसी का,,,none,DUPLICATE_KEY
2489,garo,Pilakni,,,none,DUPLICATE_KEY
2490,hindi,सबका,,,none,DUPLICATE_KEY
2491,garo,Anga an·tang,,,none,DUPLICATE_KEY
2492,hindi,मैं खुद,,,none,DUPLICATE_KEY
2493,garo,Na·a an·tang,,,none,DUPLICATE_KEY
2494,hindi,तुम खुद,,,none,DUPLICATE_KEY
2495,garo,Ua an·tang,,,none,DUPLICATE_KEY
2496,hindi,वह खुद,,,none,DUPLICATE_KEY
2497,garo,chinga an·tangtang,,,none,DUPLICATE_KEY
2498,hindi,हम खुद,,,none,DUPLICATE_KEY
2499,garo,Sawa,,,none,DUPLICATE_KEY
2500,hindi,कौन,,,none,DUPLICATE_KEY
2501,garo,Maia,,,none,DUPLICATE_KEY
2502,hindi,क्या,,,none,DUPLICATE_KEY
2503,garo,Basako,,,none,DUPLICATE_KEY
2504,hindi,कब,,,none,DUPLICATE_KEY
2505,garo,Bano,,,none,DUPLICATE_KEY
2506,hindi,कहाँ,,,none,DUPLICATE_KEY
2507,garo,Maini·gimin,,,none,DUPLICATE_KEY
2508,hindi,क्यों,,,none,DUPLICATE_KEY
2509,garo,Maikai,,,none,DUPLICATE_KEY
2510,hindi,कैसे,,,none,DUPLICATE_KEY
2511,garo,Baitarong,,,none,DUPLICATE_KEY
2512,hindi,कितने,,,none,DUPLICATE_KEY
2513,garo,Baita,,,none,DUPLICATE_KEY
2514,hindi,कितना,,,none,DUPLICATE_KEY
2515,garo,Kon,,,none,DUPLICATE_KEY
2516,hindi,कौन सा,,,none,DUPLICATE_KEY
2517,garo,Sani,,,none,DUPLICATE_KEY
2518,hindi,किसका,,,none,DUPLICATE_KEY
2519,garo,cha·na,,,none,DUPLICATE_KEY
2520,root,cha·,,,none,DUPLICATE_KEY
2521,type,verb,,,none,DUPLICATE_KEY
2522,garo,ring·na,,,none,DUPLICATE_KEY
2523,root,ring·,,,none,DUPLICATE_KEY
2524,type,verb,,,none,DUPLICATE_KEY
2525,garo,tus·na,,,none,DUPLICATE_KEY
2526,root,tus·,,,none,DUPLICATE_KEY
2527,type,verb,,,none,DUPLICATE_KEY
2528,garo,re·ang·na,,,none,DUPLICATE_KEY
2529,root,re·ang·,,,none,DUPLICATE_KEY
2530,type,verb,,,none,DUPLICATE_KEY
2531,past,re·ang·a,,,none,DUPLICATE_KEY
2532,continuous,re·ang·enga,,,none,DUPLICATE_KEY
2533,future,re·ang·gen,,,none,DUPLICATE_KEY
2534,command,re·ang·bo,,,none,DUPLICATE_KEY
2535,garo,re·ba·bo,,,none,DUPLICATE_KEY
2536,root,re·ba·,,,none,DUPLICATE_KEY
2537,type,verb,,,none,DUPLICATE_KEY
2538,past,re·ba·a,,,none,DUPLICATE_KEY
2539,continuous,re·ba·enga,,,none,DUPLICATE_KEY
2540,future,re·ba·gen,,,none,DUPLICATE_KEY
2541,command,re·ba·bo,,,none,DUPLICATE_KEY
2542,garo,agan·na,,,none,DUPLICATE_KEY
2543,root,agan·,,,none,DUPLICATE_KEY
