index,english,garo,category,notes,verification_tag,flags
1032,Pigeon,ho·ri·gol,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1034,Pineapple,Anaros,food,VERIFIED/HIGH v:a-na-ros,VERIFIED/HIGH,DUPLICATE_KEY
1035,Pineapple,a·na·ros,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1037,Plate,Tala,uncategorized,VERIFIED/HIGH v:rang-tal,VERIFIED/HIGH,DUPLICATE_KEY
1038,Plate,rang·tal,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1039,Play,Kal·a,uncategorized,VERIFIED/HIGH v:kal˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1040,Play,kal˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1042,Pluck,Aka,uncategorized,VERIFIED/HIGH v:ak-a / ok-rip-pong-a / pik-a,VERIFIED/HIGH,DUPLICATE_KEY
1043,Pluck,ak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1044,Pluck,ok·rip·pong·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1045,Pluck,pik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1047,Poison,Bisi,uncategorized,VERIFIED/HIGH v:biis / sam-bi-si,VERIFIED/HIGH,DUPLICATE_KEY
1048,Poison,biis,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1049,Poison,sam·bi·si,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1050,Police,Pulis,uncategorized,VERIFIED/HIGH v:po-liis,VERIFIED/HIGH,DUPLICATE_KEY
1051,Police,po·liis,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1053,Pomelo,Narang·gira,uncategorized,VERIFIED/HIGH v:jam-bu-ra,VERIFIED/HIGH,DUPLICATE_KEY
1054,Pomelo,jam·bu·ra,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1055,Poor,Kangal,business,VERIFIED/HIGH v:dil-a,VERIFIED/HIGH,DUPLICATE_KEY
1056,Poor,dil·a,business,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1060,Pot,Dik·ke,uncategorized,VERIFIED/HIGH v:Me.dik / dik-te / gim-bi,VERIFIED/HIGH,DUPLICATE_KEY
1061,Pot,Me.dik,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1062,Pot,dik·te,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1063,Pot,gim·bi,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1065,Pour,Rua,uncategorized,VERIFIED/HIGH v:bra-a / pu-a / ru-a,VERIFIED/HIGH,DUPLICATE_KEY
1066,Pour,bra·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1067,Pour,pu·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1068,Pour,ru·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1071,Prayer,Bi·ani,church,VERIFIED/HIGH v:pra-to-na,VERIFIED/HIGH,DUPLICATE_KEY
1072,Prayer,pra·to·na,church,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1073,Preacher,Aganprakgipa,uncategorized,VERIFIED/HIGH v:pa-mong / pas-tor,VERIFIED/HIGH,DUPLICATE_KEY
1074,Preacher,pa·mong,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1075,Preacher,pas·tor,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1076,Present,Donga,uncategorized,AMBIGUOUS/MEDIUM v:Da·o ong·enggipa / Dongenggipa,none,DUPLICATE_KEY
1077,Present,Da·o ong·enggipa,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
1078,Present,Dongenggipa,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
1081,Pride,Gaora,uncategorized,VERIFIED/HIGH v:ra-song,VERIFIED/HIGH,DUPLICATE_KEY
1082,Pride,ra·song,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1083,Priest,Kamal,uncategorized,VERIFIED/HIGH v:ka-mal / pa-dal / pa-dri,VERIFIED/HIGH,DUPLICATE_KEY
1084,Priest,ka·mal,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1085,Priest,pa·dal,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1086,Priest,pa·dri,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1088,Promise,Ka·ra chaka,uncategorized,VERIFIED/HIGH v:ku˙-chak-a / ku˙-mik-chet-a / ku˙-wat-a,VERIFIED/HIGH,DUPLICATE_KEY
1089,Promise,ku˙·chak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1090,Promise,ku˙·mik·chet·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1091,Promise,ku˙·wat·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1093,Pull,Sala,uncategorized,VERIFIED/HIGH v:sal-a,VERIFIED/HIGH,DUPLICATE_KEY
1094,Pull,sal·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1099,Push,Jit·pak·a,uncategorized,VERIFIED/HIGH v:Jitpaka / sik-do-a / sik-pak-a,VERIFIED/HIGH,DUPLICATE_KEY
1100,Push,Jitpaka,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1101,Push,sik·do·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1102,Push,sik·pak·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1103,Pussy,Sie,uncategorized,AMBIGUOUS/MEDIUM v:Sisi,none,DUPLICATE_KEY
1104,Pussy,Sisi,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
1107,Question,Sing·ani,uncategorized,VERIFIED/HIGH v:sing˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1108,Question,sing˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1109,Quiet,Agana·ja·gipa,uncategorized,VERIFIED/HIGH v:jrip-a / ka˙-sin-a,VERIFIED/HIGH,DUPLICATE_KEY
1110,Quiet,jrip·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1111,Quiet,ka˙·sin·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1112,Rabbit,Sapau,animals,VERIFIED/HIGH v:kor-gus / pui-ta,VERIFIED/HIGH,DUPLICATE_KEY
1113,Rabbit,kor·gus,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1114,Rabbit,pui·ta,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1116,Rain,Mikka,uncategorized,VERIFIED/HIGH v:ba-du-ri-a / mik-ka / wa-a,VERIFIED/HIGH,DUPLICATE_KEY
1117,Rain,ba·du·ri·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1118,Rain,mik·ka,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1119,Rain,wa·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1122,Rainy Season,Mikkari,uncategorized,VERIFIED/HIGH v:wa-chi,VERIFIED/HIGH,DUPLICATE_KEY
1123,Rainy Season,wa·chi,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1125,Rat,Mese,animals,VERIFIED/HIGH v:me-se,VERIFIED/HIGH,DUPLICATE_KEY
1126,Rat,me·se,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1127,Read,Pora,education,VERIFIED/HIGH v:po-ri-a,VERIFIED/HIGH,DUPLICATE_KEY
1128,Read,po·ri·a,education,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1129,Really?,Bebema?,uncategorized,VERIFIED/HIGH v:a-sol-e / be-be / chek-chek,VERIFIED/HIGH,DUPLICATE_KEY
1130,Really?,a·sol·e,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1131,Really?,be·be,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1132,Really?,chek·chek,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1133,Red,Gitchak,uncategorized,VERIFIED/HIGH v:git-chak,VERIFIED/HIGH,DUPLICATE_KEY
1134,Red,git·chak,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1136,Remember,Ku·rachaka,uncategorized,VERIFIED/HIGH v:gi-sik ra˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1137,Remember,gi·sik ra˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1145,Rich,Nokma / Man·e·cha·gipa,business,VERIFIED/HIGH v:nok-ma cha-a,VERIFIED/HIGH,DUPLICATE_KEY
1146,Rich,nok·ma cha·a,business,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1147,Right,Jak·ra,uncategorized,VERIFIED/HIGH v:kra-a,VERIFIED/HIGH,DUPLICATE_KEY
1148,Right,kra·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1149,Ring,Jakstem,uncategorized,VERIFIED/HIGH v:ang-gut,VERIFIED/HIGH,DUPLICATE_KEY
1150,Ring,ang·gut,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1151,River,Chibima,travel,VERIFIED/HIGH v:chi-bi-ma / gang / no-di,VERIFIED/HIGH,DUPLICATE_KEY
1152,River,chi·bi·ma,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1153,River,gang,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1154,River,no·di,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1155,Road,Rama,travel,VERIFIED/HIGH v:ra-ma / ras-ta / so-rok,VERIFIED/HIGH,DUPLICATE_KEY
1156,Road,ra·ma,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1157,Road,ras·ta,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1158,Road,so·rok,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1161,Roll,Romroma,uncategorized,VERIFIED/HIGH v:bil˙-a / go-rim-rim-a,VERIFIED/HIGH,DUPLICATE_KEY
1162,Roll,bil˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1163,Roll,go·rim·rim·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1164,Room,Kuturi,uncategorized,VERIFIED/HIGH v:Room,VERIFIED/HIGH,DUPLICATE_KEY
1165,Room,Room,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1166,Rooster,Do·bi,uncategorized,VERIFIED/HIGH v:do˙-bi-pa,VERIFIED/HIGH,DUPLICATE_KEY
1167,Rooster,do˙·bi·pa,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1169,Rope,Budu,uncategorized,VERIFIED/HIGH v:do-ri,VERIFIED/HIGH,DUPLICATE_KEY
1170,Rope,do·ri,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1171,Rough,Skaka,uncategorized,VERIFIED/HIGH v:bu-rop-bu-top / rik-kap-rik-kap / rik-ki-rik-kot,VERIFIED/HIGH,DUPLICATE_KEY
1172,Rough,bu·rop·bu·top,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1173,Rough,rik·kap·rik·kap,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1174,Rough,rik·ki·rik·kot,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1177,Sacrifice,Boli,uncategorized,VERIFIED/HIGH v:a-mu-a / krit-a,VERIFIED/HIGH,DUPLICATE_KEY
1178,Sacrifice,a·mu·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1179,Sacrifice,krit·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1184,Salt,Kari,food,VERIFIED/HIGH v:kai-sim,VERIFIED/HIGH,DUPLICATE_KEY
1185,Salt,kai·sim,food,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1188,Sand,An·cheng,uncategorized,VERIFIED/HIGH v:han˙-cheng,VERIFIED/HIGH,DUPLICATE_KEY
1189,Sand,han˙·cheng,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1201,Sell,Pala,business,VERIFIED/HIGH v:pal-a,VERIFIED/HIGH,DUPLICATE_KEY
1202,Sell,pal·a,business,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1204,Servant,Nokkol,uncategorized,VERIFIED/HIGH v:nok-kol,VERIFIED/HIGH,DUPLICATE_KEY
1205,Servant,nok·kol,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1210,Sex,Bima bipa ra·ani,uncategorized,AMBIGUOUS/MEDIUM v:Jua,none,DUPLICATE_KEY
1211,Sex,Jua,uncategorized,variant/AMBIGUOUS/MEDIUM,variant (other),DUPLICATE_KEY
1212,Shadow,Jagring,uncategorized,VERIFIED/HIGH v:ja-gring,VERIFIED/HIGH,DUPLICATE_KEY
1213,Shadow,ja·gring,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1214,Shake,Moa,uncategorized,VERIFIED/HIGH v:bik-bik-a / chi-chi-a / chok-chok-a,VERIFIED/HIGH,DUPLICATE_KEY
1215,Shake,bik·bik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1216,Shake,chi·chi·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1217,Shake,chok·chok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1219,Shallow,Tu·ja,uncategorized,VERIFIED/HIGH v:chep-chep-a,VERIFIED/HIGH,DUPLICATE_KEY
1220,Shallow,chep·chep·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1223,Sharp,Mata,uncategorized,VERIFIED/HIGH v:da-reng-a / mat-a / sim˙-pram-a,VERIFIED/HIGH,DUPLICATE_KEY
1224,Sharp,da·reng·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1225,Sharp,mat·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1226,Sharp,sim˙·pram·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1228,Shirt,Chola,uncategorized,VERIFIED/HIGH v:chol-a / gen-ji,VERIFIED/HIGH,DUPLICATE_KEY
1229,Shirt,chol·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1230,Shirt,gen·ji,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1232,Shoes,Juta,uncategorized,VERIFIED/HIGH v:jut-ta,VERIFIED/HIGH,DUPLICATE_KEY
1233,Shoes,jut·ta,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1234,Shoot,Goa,uncategorized,VERIFIED/HIGH v:go-a,VERIFIED/HIGH,DUPLICATE_KEY
1235,Shoot,go·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1236,Shop,Dokan,business,VERIFIED/HIGH v:do-kan,VERIFIED/HIGH,DUPLICATE_KEY
1237,Shop,do·kan,business,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1239,Short,Kan·dik·a,uncategorized,VERIFIED/HIGH v:ban-dang-a / ben-dok-dok / hon-dim-a,VERIFIED/HIGH,DUPLICATE_KEY
1240,Short,ban·dang·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1241,Short,ben·dok·dok,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1242,Short,hon·dim·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1243,Show,Mesoka,uncategorized,VERIFIED/HIGH v:pin-ik-a,VERIFIED/HIGH,DUPLICATE_KEY
1244,Show,pin·ik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1247,Sick,Sakama,health,VERIFIED/HIGH v:jom-a / sa-a,VERIFIED/HIGH,DUPLICATE_KEY
1248,Sick,jom·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1249,Sick,sa·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1252,Silver,Rupa,uncategorized,VERIFIED/HIGH v:ru-pa,VERIFIED/HIGH,DUPLICATE_KEY
1253,Silver,ru·pa,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1255,Sit,Asong·a,uncategorized,VERIFIED/HIGH v:a-song-a / at-chong-a,VERIFIED/HIGH,DUPLICATE_KEY
1256,Sit,a·song·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1257,Sit,at·chong·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1262,Skin,Bigil,health,VERIFIED/HIGH v:bi-gil / sol˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1263,Skin,bi·gil,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1264,Skin,sol˙·a,health,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1265,Sky,Salgi,uncategorized,VERIFIED/HIGH v:sil-ga,VERIFIED/HIGH,DUPLICATE_KEY
1266,Sky,sil·ga,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1267,Sleep,Tusia,uncategorized,VERIFIED/HIGH v:chu-a / tu-si-a,VERIFIED/HIGH,DUPLICATE_KEY
1268,Sleep,chu·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1269,Sleep,tu·si·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1271,Sleepy,Tusina·ska,uncategorized,VERIFIED/HIGH v:mik-gil jom˙-a,VERIFIED/HIGH,DUPLICATE_KEY
1272,Sleepy,mik·gil jom˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1273,Slow,Ka·sna,uncategorized,VERIFIED/HIGH v:Ka·sina / ka˙-sin-a,VERIFIED/HIGH,DUPLICATE_KEY
1274,Slow,Ka·sina,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1275,Slow,ka˙·sin·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1276,Small,Chon·a,uncategorized,VERIFIED/HIGH v:chong˙-top-a / mik-chil / rong-chon-a,VERIFIED/HIGH,DUPLICATE_KEY
1277,Small,chong˙·top·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1278,Small,mik·chil,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1279,Small,rong·chon·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1280,Smell,Gingsika,uncategorized,VERIFIED/HIGH v:sal-srip-a / sim-il-ot-a,VERIFIED/HIGH,DUPLICATE_KEY
1281,Smell,sal·srip·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1282,Smell,sim·il·ot·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1284,Smile,Ka·ding·mikseng·a,uncategorized,VERIFIED/HIGH v:ka˙-ding-a / ka˙-ding-sim-ik-a,VERIFIED/HIGH,DUPLICATE_KEY
1285,Smile,ka˙·ding·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1286,Smile,ka˙·ding·sim·ik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1287,Smooth,Rinoka,uncategorized,VERIFIED/HIGH v:min-ik-a / mrik-a / rin-ok-a,VERIFIED/HIGH,DUPLICATE_KEY
1288,Smooth,min·ik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1289,Smooth,mrik·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1290,Smooth,rin·ok·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1291,Snake,Chipu,animals,VERIFIED/HIGH v:chip-pu,VERIFIED/HIGH,DUPLICATE_KEY
1292,Snake,chip·pu,animals,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1294,Sneeze,Hatchia,uncategorized,VERIFIED/HIGH v:at-ching-a,VERIFIED/HIGH,DUPLICATE_KEY
1295,Sneeze,at·ching·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1296,Soap,Sabon,uncategorized,VERIFIED/HIGH v:sa-ban,VERIFIED/HIGH,DUPLICATE_KEY
1297,Soap,sa·ban,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1298,Socks,Moja,uncategorized,VERIFIED/HIGH v:mo-ja,VERIFIED/HIGH,DUPLICATE_KEY
1299,Socks,mo·ja,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1300,Soft,Nom·a,uncategorized,VERIFIED/HIGH v:a-wek-a / dil˙-dok-dil˙-dok / min-ek-a,VERIFIED/HIGH,DUPLICATE_KEY
1301,Soft,a·wek·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1302,Soft,dil˙·dok·dil˙·dok,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1303,Soft,min·ek·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1305,Some,Mitam,uncategorized,VERIFIED/HIGH v:mit-am,VERIFIED/HIGH,DUPLICATE_KEY
1306,Some,mit·am,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1307,Sometimes,Gisep gisep,uncategorized,VERIFIED/HIGH v:ma-je-ma-je,VERIFIED/HIGH,DUPLICATE_KEY
1308,Sometimes,ma·je·ma·je,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1309,Son,De·bi·pa,family,VERIFIED/HIGH v:Depante / de-pan-te,VERIFIED/HIGH,DUPLICATE_KEY
1310,Son,Depante,family,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1311,Son,de·pan·te,family,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1313,Sound,Gam·a,uncategorized,VERIFIED/HIGH v:gam˙-a / gam˙-pret-a / jang-a,VERIFIED/HIGH,DUPLICATE_KEY
1314,Sound,gam˙·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1315,Sound,gam˙·pret·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1316,Sound,jang·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1317,Sour,Mesenga,uncategorized,VERIFIED/HIGH v:me-seng-a,VERIFIED/HIGH,DUPLICATE_KEY
1318,Sour,me·seng·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1319,South,Salgipeng,travel,VERIFIED/HIGH v:dok-kiin / sal-gip-eng,VERIFIED/HIGH,DUPLICATE_KEY
1320,South,dok·kiin,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1321,South,sal·gip·eng,travel,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1327,Spicy,Jal·ik saa,uncategorized,VERIFIED/HIGH v:jro-a,VERIFIED/HIGH,DUPLICATE_KEY
1328,Spicy,jro·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1329,Spider,Guwang,uncategorized,VERIFIED/HIGH v:gu-ang,VERIFIED/HIGH,DUPLICATE_KEY
1330,Spider,gu·ang,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1333,Spoon,Chamus,uncategorized,VERIFIED/HIGH v:cha-mos,VERIFIED/HIGH,DUPLICATE_KEY
1334,Spoon,cha·mos,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1335,Spread,Barama,uncategorized,VERIFIED/HIGH v:an-a / jal-a / pin-a,VERIFIED/HIGH,DUPLICATE_KEY
1336,Spread,an·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1337,Spread,jal·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1338,Spread,pin·a,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1340,Stand,Chakata,uncategorized,UNVERIFIED/MEDIUM v:Chadenga,UNVERIFIED,DUPLICATE_KEY
1341,Stand,Chadenga,uncategorized,variant/UNVERIFIED/MEDIUM,UNVERIFIED,DUPLICATE_KEY
1342,Star,Aski,uncategorized,VERIFIED/HIGH v:a-sek-ki,VERIFIED/HIGH,DUPLICATE_KEY
1343,Star,a·sek·ki,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
1344,Stare,Nitata,uncategorized,VERIFIED/HIGH v:mik-chi-ding-ding / ni-gak-a / ni-wat-a,VERIFIED/HIGH,DUPLICATE_KEY
1345,Stare,mik·chi·ding·ding,uncategorized,variant/VERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
