index,english,garo,category,notes,verification_tag,flags
4542,dove,do·ogu·gu,uncategorized,UNVERIFIED/HIGH v:do·oku-ru,VERIFIED/HIGH,DUPLICATE_KEY
4543,dove,do·oku·ru,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4545,doze,chu·stim·a,uncategorized,UNVERIFIED/HIGH v:mik-gil jom·-a / tu-stim-a,VERIFIED/HIGH,DUPLICATE_KEY
4546,doze,mik·gil jom·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4547,doze,tu·stim·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4560,drive away,rik·a,uncategorized,UNVERIFIED/HIGH v:rik-pak-a,VERIFIED/HIGH,DUPLICATE_KEY
4561,drive away,rik·pak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4562,drizzle,bal·mik·a,uncategorized,UNVERIFIED/HIGH v:se·-em-se·-em,VERIFIED/HIGH,DUPLICATE_KEY
4563,drizzle,se·em·se·em,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4566,drum,da·ma,uncategorized,UNVERIFIED/HIGH v:kram,VERIFIED/HIGH,DUPLICATE_KEY
4567,drum,kram,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4568,drunk,han cheng·a,uncategorized,UNVERIFIED/HIGH v:mik-mak-a,VERIFIED/HIGH,DUPLICATE_KEY
4569,drunk,mik·mak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4572,dull,cham·a,uncategorized,UNVERIFIED/HIGH v:chat-a,VERIFIED/HIGH,DUPLICATE_KEY
4573,dull,chat·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4577,dung,gu·bol,uncategorized,UNVERIFIED/HIGH v:ke·-em-a / ma·-su-ke·-em-a,VERIFIED/HIGH,DUPLICATE_KEY
4578,dung,ke·em·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4579,dung,ma·su·ke·em·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4583,dust,dul·a,uncategorized,UNVERIFIED/HIGH v:ha·-gin-dil-a,VERIFIED/HIGH,DUPLICATE_KEY
4584,dust,ha·gin·dil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4586,dwell,dong·a,uncategorized,UNVERIFIED/HIGH v:dong-chak-a / dong-dam-a,VERIFIED/HIGH,DUPLICATE_KEY
4587,dwell,dong·chak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4588,dwell,dong·dam·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4589,each,rik·kit,uncategorized,UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4593,earth,ha·,uncategorized,UNVERIFIED/HIGH v:ha·-gil-sak / ha·-mang,VERIFIED/HIGH,DUPLICATE_KEY
4594,earth,ha·gil·sak,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4595,earth,ha·mang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4597,easy,al·tu·a,uncategorized,UNVERIFIED/HIGH v:nom·-a,VERIFIED/HIGH,DUPLICATE_KEY
4598,easy,nom·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4600,eclipse,ja·min·ok·a,uncategorized,UNVERIFIED/HIGH v:sal min-ok-a,VERIFIED/HIGH,DUPLICATE_KEY
4601,eclipse,sal min·ok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4603,edge,a·sam,uncategorized,UNVERIFIED/HIGH v:bi-wa / rik-ing / rik-ong,VERIFIED/HIGH,DUPLICATE_KEY
4604,edge,bi·wa,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4605,edge,rik·ing,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4606,edge,rik·ong,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4614,enclose,grip·a,uncategorized,UNVERIFIED/HIGH v:ting-chang-a,VERIFIED/HIGH,DUPLICATE_KEY
4615,enclose,ting·chang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4616,encourage,bu·jai·a,uncategorized,UNVERIFIED/HIGH v:mal-mok-a,VERIFIED/HIGH,DUPLICATE_KEY
4617,encourage,mal·mok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4618,end,bi·chu,uncategorized,UNVERIFIED/HIGH v:ku·-mang,VERIFIED/HIGH,DUPLICATE_KEY
4619,end,ku·mang,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4620,endure,bai·a,uncategorized,UNVERIFIED/HIGH v:chak-a / ham-chak-a / han·-chak-a,VERIFIED/HIGH,DUPLICATE_KEY
4621,endure,chak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4622,endure,ham·chak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4623,endure,han·chak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4625,enthusiastic,gam gok·a,uncategorized,UNVERIFIED/HIGH v:gok-a,VERIFIED/HIGH,DUPLICATE_KEY
4626,enthusiastic,gok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4629,era,a·mul,uncategorized,UNVERIFIED/HIGH v:cha-song / tro,VERIFIED/HIGH,DUPLICATE_KEY
4630,era,cha·song,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4631,era,tro,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4635,every,dim·dak,uncategorized,UNVERIFIED/HIGH v:gim-ik / rik-kit,VERIFIED/HIGH,DUPLICATE_KEY
4636,every,gim·ik,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4637,every,rik·kit,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4638,everything,rik·kit·rik·kit,uncategorized,UNVERIFIED/HIGH v:-tok-,VERIFIED/HIGH,DUPLICATE_KEY
4639,everything,·tok·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4641,exaggerate,ba·nai·e a·gan·ing·a,uncategorized,UNVERIFIED/HIGH v:bo·-dap-a,VERIFIED/HIGH,DUPLICATE_KEY
4642,exaggerate,bo·dap·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4645,exceed,ba·di·a,uncategorized,UNVERIFIED/HIGH v:bat-a,VERIFIED/HIGH,DUPLICATE_KEY
4646,exceed,bat·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4650,exchange,sre·a,uncategorized,UNVERIFIED/HIGH v:sre-grik-a,VERIFIED/HIGH,DUPLICATE_KEY
4651,exchange,sre·grik·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4655,expect,hai·chak·a,uncategorized,UNVERIFIED/HIGH v:mik-sok-a,VERIFIED/HIGH,DUPLICATE_KEY
4656,expect,mik·sok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4659,explain,a·gan·prak·a,uncategorized,UNVERIFIED/HIGH v:pe·-e a-gan-a / pe·-prak-e a-gan-a,VERIFIED/HIGH,DUPLICATE_KEY
4660,explain,pe·e a·gan·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4661,explain,pe·prak·e a·gan·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4662,extinguish,kim·it·a,uncategorized,UNVERIFIED/HIGH v:si-it-a,VERIFIED/HIGH,DUPLICATE_KEY
4663,extinguish,si·it·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4668,eyelash,mik·sram,health,UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4671,fade,bok·nel·a,uncategorized,UNVERIFIED/HIGH v:mik-brok-a,VERIFIED/HIGH,DUPLICATE_KEY
4672,fade,mik·brok·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4675,fall,ga·ak·a,uncategorized,UNVERIFIED/HIGH v:ru-rong-a,VERIFIED/HIGH,DUPLICATE_KEY
4676,fall,ru·rong·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4677,fall down,git·chil·a,uncategorized,UNVERIFIED/HIGH v:go-jron-a,VERIFIED/HIGH,DUPLICATE_KEY
4678,fall down,go·jron·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4682,family,ha·ma,family,UNVERIFIED/HIGH v:nok / po-ri-bar,VERIFIED/HIGH,DUPLICATE_KEY
4683,family,nok,family,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4684,family,po·ri·bar,family,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4685,fan,gi·jip,uncategorized,UNVERIFIED/HIGH v:jip-a,VERIFIED/HIGH,DUPLICATE_KEY
4686,fan,jip·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4689,fat,bel·dom·dom,uncategorized,UNVERIFIED/HIGH v:gop-ma-a / mil-a / mil-dam-bu-a,VERIFIED/HIGH,DUPLICATE_KEY
4690,fat,gop·ma·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4691,fat,mil·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4692,fat,mil·dam·bu·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4695,fearless,ken·a gri,uncategorized,UNVERIFIED/HIGH v:pa·-a,VERIFIED/HIGH,DUPLICATE_KEY
4696,fearless,pa·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4697,feed,al·du·a,uncategorized,UNVERIFIED/HIGH v:du·-a / kan-a,VERIFIED/HIGH,DUPLICATE_KEY
4698,feed,du·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4699,feed,kan·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4701,feeding trough,ring·kong,uncategorized,UNVERIFIED/HIGH v:wak-ring-kong,VERIFIED/HIGH,DUPLICATE_KEY
4702,feeding trough,wak·ring·kong,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4710,fill,bo·rai·a,uncategorized,UNVERIFIED/HIGH v:gap-et-a,VERIFIED/HIGH,DUPLICATE_KEY
4711,fill,gap·et·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4712,filled,dit·a,uncategorized,UNVERIFIED/HIGH v:sket-sket,VERIFIED/HIGH,DUPLICATE_KEY
4713,filled,sket·sket,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4714,filter,chek·a,uncategorized,UNVERIFIED/HIGH v:dit-a / geng-reng / ru-gek-a,VERIFIED/HIGH,DUPLICATE_KEY
4715,filter,dit·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4716,filter,geng·reng,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4717,filter,ru·gek·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4726,finish,bon·dil·a,uncategorized,UNVERIFIED/HIGH v:chon·-a / man·-a,VERIFIED/HIGH,DUPLICATE_KEY
4727,finish,chon·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4728,finish,man·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4729,finished,bon·a,uncategorized,UNVERIFIED/HIGH v:bon·-chot-a / mat-chot-a / ses,VERIFIED/HIGH,DUPLICATE_KEY
4730,finished,bon·chot·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4731,finished,mat·chot·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4732,finished,ses,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4733,firebrand,hul·a,uncategorized,UNVERIFIED/HIGH v:wal·-jem,VERIFIED/HIGH,DUPLICATE_KEY
4734,firebrand,wal·jem,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4736,fireplace,chan·kol,uncategorized,UNVERIFIED/HIGH v:cho-ka,VERIFIED/HIGH,DUPLICATE_KEY
4737,fireplace,cho·ka,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4738,fish fork,kus,food,UNVERIFIED/HIGH v:te-ta,VERIFIED/HIGH,DUPLICATE_KEY
4739,fish fork,te·ta,food,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4743,fist,jak·tom,uncategorized,UNVERIFIED/HIGH v:jak-tom-a,VERIFIED/HIGH,DUPLICATE_KEY
4744,fist,jak·tom·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4745,fit,chak·a,uncategorized,UNVERIFIED/HIGH v:dang·-a / jak-chak-a / tang·-rong-rang-a,VERIFIED/HIGH,DUPLICATE_KEY
4746,fit,dang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4747,fit,jak·chak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4748,fit,tang·rong·rang·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4755,flapping,bil·jeng·jeng·a,uncategorized,UNVERIFIED/HIGH v:bil-pak-pak-a,VERIFIED/HIGH,DUPLICATE_KEY
4756,flapping,bil·pak·pak·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4759,flat,chi·dep·a,uncategorized,UNVERIFIED/HIGH v:-dep- / pel-a / pel-deng-a,VERIFIED/HIGH,DUPLICATE_KEY
4760,flat,·dep·,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
4761,flat,pel·a,uncategorized,variant/UNVERIFIED/HIGH,VERIFIED/HIGH,DUPLICATE_KEY
