key,group_size,index,english,garo,category,notes
"wait for",2,6593,"wait for","ni·chak·su·a","uncategorized","UNVERIFIED/HIGH v:ni-so-a"
"wait for",2,6594,"wait for","ni·so·a","uncategorized","variant/UNVERIFIED/HIGH"
"wakeful",3,6595,"wakeful","mik·gil rak·a","uncategorized","UNVERIFIED/HIGH v:mik-gil-ak-a / mik-rak-a"
"wakeful",3,6596,"wakeful","mik·gil·ak·a","uncategorized","variant/UNVERIFIED/HIGH"
"wakeful",3,6597,"wakeful","mik·rak·a","uncategorized","variant/UNVERIFIED/HIGH"
"wander",2,6599,"wander","re··am·a","uncategorized","UNVERIFIED/HIGH v:ro-am-a"
"wander",2,6600,"wander","ro·am·a","uncategorized","variant/UNVERIFIED/HIGH"
"want",5,6601,"want","gok·a","uncategorized","UNVERIFIED/HIGH v:gong·-a / ham·-a / sin-a"
"want",5,6602,"want","gong··a","uncategorized","variant/UNVERIFIED/HIGH"
"want",5,6603,"want","ham··a","uncategorized","variant/UNVERIFIED/HIGH"
"want",5,6604,"want","sin·a","uncategorized","variant/UNVERIFIED/HIGH"
"want",5,7078,"want","sikenga","verbs","VERIFIED/native-speaker"
"warm",2,6605,"warm","bret·bret","uncategorized","UNVERIFIED/HIGH v:ding·-bru-ding·-bru"
"warm",2,6606,"warm","ding··bru·ding··bru","uncategorized","variant/UNVERIFIED/HIGH"
"watch",4,6614,"watch","go·ri","uncategorized","UNVERIFIED/HIGH v:ni-a / ni-chak-a / ni-rik-a"
"watch",4,6615,"watch","ni·a","uncategorized","variant/UNVERIFIED/HIGH"
"watch",4,6616,"watch","ni·chak·a","uncategorized","variant/UNVERIFIED/HIGH"
"watch",4,6617,"watch","ni·rik·a","uncategorized","variant/UNVERIFIED/HIGH"
"water buffalo",2,6619,"water buffalo","mat·ma","animals","UNVERIFIED/HIGH v:mo-si"
"water buffalo",2,6620,"water buffalo","mo·si","animals","variant/UNVERIFIED/HIGH"
"wave",2,6624,"wave","jak·jip·a","uncategorized","UNVERIFIED/HIGH v:pak-pak-a"
"wave",2,6625,"wave","pak·pak·a","uncategorized","variant/UNVERIFIED/HIGH"
"wear",4,6628,"wear","chin·a","uncategorized","UNVERIFIED/HIGH v:gan-a / ga·-a / krok-a"
"wear",4,6629,"wear","gan·a","uncategorized","variant/UNVERIFIED/HIGH"
"wear",4,6630,"wear","ga··a","uncategorized","variant/UNVERIFIED/HIGH"
"wear",4,6631,"wear","krok·a","uncategorized","variant/UNVERIFIED/HIGH"
"well",2,6639,"well","chi·kol","uncategorized","UNVERIFIED/HIGH v:ku-a"
"well",2,6640,"well","ku·a","uncategorized","variant/UNVERIFIED/HIGH"
"whimper",2,6644,"whimper","chot·chot·a","uncategorized","UNVERIFIED/HIGH v:gek-gek-a"
"whimper",2,6645,"whimper","gek·gek·a","uncategorized","variant/UNVERIFIED/HIGH"
"whorl",2,6649,"whorl","cha·chu·ra","uncategorized","UNVERIFIED/HIGH v:tik-kin-i"
"whorl",2,6650,"whorl","tik·kin·i","uncategorized","variant/UNVERIFIED/HIGH"
"wife",2,6655,"wife","jik","family","UNVERIFIED/HIGH v:jik-git-e"
"wife",2,6656,"wife","jik·git·e","family","variant/UNVERIFIED/HIGH"
"wiggle",4,6658,"wiggle","deng·deng·a","uncategorized","UNVERIFIED/HIGH v:git-ik-a / il-sik-il-dang / ring-reng-a"
"wiggle",4,6659,"wiggle","git·ik·a","uncategorized","variant/UNVERIFIED/HIGH"
"wiggle",4,6660,"wiggle","il·sik·il·dang","uncategorized","variant/UNVERIFIED/HIGH"
"wiggle",4,6661,"wiggle","ring·reng·a","uncategorized","variant/UNVERIFIED/HIGH"
"wish",2,6670,"wish","ha··sik·a","uncategorized","UNVERIFIED/HIGH v:sik-a"
"wish",2,6671,"wish","sik·a","uncategorized","variant/UNVERIFIED/HIGH"
"without reason",2,6672,"without reason","em·ne","uncategorized","UNVERIFIED/HIGH v:hang-jang"
"without reason",2,6673,"without reason","hang·jang","uncategorized","variant/UNVERIFIED/HIGH"
"worker",3,6680,"worker","cha·kol","uncategorized","UNVERIFIED/HIGH v:chak-kol / ka-mil-a"
"worker",3,6681,"worker","chak·kol","uncategorized","variant/UNVERIFIED/HIGH"
"worker",3,6682,"worker","ka·mil·a","uncategorized","variant/UNVERIFIED/HIGH"
"worm",3,6684,"worm","jong··","animals","UNVERIFIED/HIGH v:kan·-chi-ri / reng-si"
"worm",3,6685,"worm","kan··chi·ri","animals","variant/UNVERIFIED/HIGH"
